# Parte 3 - Lineas 14901 a 24900
# Total en esta parte: 10000 strings
# Formato: ID|ADDRESS|TEXT
#
16881|0x0019BB55|All right. I won't forget.
16882|0x0019BB99|I'll keep inviting Aoi-chan to join the Occult Club as well until~then! Wait for me, Aoi-chaaan!
16883|0x0019BC04|I'll keep inviting Aoi-chan to~join the Occult Club as well~until then! Wait for me,~Aoi-chaaan!
16884|0x0019BC94|Chinami ran off in a hurry.
16885|0x0019BCBA|Chinami ran off in a hurry.
16886|0x0019BCF8|In the end, I didn't get any definite reply from Aoi-san.
16887|0x0019BD3C|In the end, I didn't get any~definite reply from Aoi-san.
16888|0x0019BD8F|...Hmm, now what?
16889|0x0019BDAB|...Hmm, now what?
16890|0x0019BDF8|Guess I'll wait for another opportunity to invite her, all the while~praying she doesn't fall prey to Chinami's pressure.
16891|0x0019BE7C|Guess I'll wait for another~opportunity to invite her, all~the while praying she doesn't~fall prey to Chinami's
16892|0x0019BEFB|If that happens, I won't be able to look Asuho in the eye.
16893|0x0019BF40|If that happens, I won't be~able to look Asuho in the eye.
16894|0x0019BF8A|Above all, I don't want the club to be abolished.
16895|0x0019BFC6|Above all, I don't want the~club to be abolished.
16896|0x0019C051|Right after the first class, I chose to give my first report.
16897|0x0019C099|Right after the first class, I~chose to give my first report.
16898|0x0019C11F|Asuka, I kept my promise.
16899|0x0019C143|Asuka, I kept my promise.
16900|0x0019C186|Dude, what are you on about?
16901|0x0019C1AD|Dude, what are you on about?
16902|0x0019C1E3|Asuho, sorry I couldn't keep my promise.
16903|0x0019C216|Asuho, sorry I couldn't keep my~promise.
16904|0x0019C282|What's wrong, all of a sudden?
16905|0x0019C2AB|What's wrong, all of a sudden?
16906|0x0019C2E3|That's all I have to report.
16907|0x0019C30A|That's all I have to report.
16908|0x0019C37E|Kogasaka-san, that was much too concise to make any sense. Is it~something hard to say, by any chance?
16909|0x0019C3EF|Kogasaka-san, that was much too~concise to make any sense. Is~it something hard to say, by~any chance?
16910|0x0019C465|Kosame-san saw right through me.
16911|0x0019C490|Kosame-san saw right through~me.
16912|0x0019C4F5|What did you promise me and Asuka-kun, You-chan? I don't remember~anything.
16913|0x0019C54B|What did you promise me and~Asuka-kun, You-chan? I don't~remember anything.
16914|0x0019C5B0|Well, if you don't remember it, that's okay too.
16915|0x0019C5EB|Well, if you don't remember it,~that's okay too.
16916|0x0019C65E|The only thing that comes to mind is when you told me you'd introduce~your sister to the Occult Club.
16917|0x0019C6CE|The only thing that comes to~mind is when you told me you'd~introduce your sister to the~Occult Club.
16918|0x0019C75D|You just made that promise up, Asuka-kun! You-chan's gonna invite her~to the Astro Club.
16919|0x0019C7C0|You just made that promise up,~Asuka-kun! You-chan's gonna~invite her to the Astro Club.
16920|0x0019C856|Yeah, um, Asuho, about that...
16921|0x0019C87F|Yeah, um, Asuho, about that...
16922|0x0019C8ED|You-chan, let me meet your little sister. As the vice president, you~can count on me to explain the greatness of stargazing to her.
16923|0x0019C97B|You-chan, let me meet your~little sister. As the vice~president, you can count on me~to explain the greatness of
16924|0x0019CA05|Well, uh, I already asked her about it last night...
16925|0x0019CA44|Well, uh, I already asked her~about it last night...
16926|0x0019CAB7|Wow! Really? So your little sister's gonna be joining us for today's~meeting? Thanks a ton, You-chan!!
16927|0x0019CB28|Wow! Really? So your little~sister's gonna be joining us~for today's meeting? Thanks a~ton, You-chan!!
16928|0x0019CBA8|N-No, the thing is...
16929|0x0019CBC8|N-No, the thing is...
16930|0x0019CC25|Your demeanor during that initial report led me to deduce the end~result.
16931|0x0019CC79|Your demeanor during that~initial report led me to deduce~the end result.
16932|0x0019CD07|Kogasaka, I knew I could trust in you!
16933|0x0019CD38|Kogasaka, I knew I could trust~in you!
16934|0x0019CD88|H-Huh? What's going on?
16935|0x0019CDAA|H-Huh? What's going on?
16936|0x0019CDFF|Asuho, I have something I need to say. Just keep calm and hear me out~on this.
16937|0x0019CE58|Asuho, I have something I need~to say. Just keep calm and hear~me out on this.
16938|0x0019CEB6|As a gentleman, I had to tell her.
16939|0x0019CEE3|As a gentleman, I had to tell~her.
16940|0x0019CF44|...Okay.
16941|0x0019CF57|...Okay.
16942|0x0019CF6F|For some reason, Asuho blushed.
16943|0x0019CF99|For some reason, Asuho blushed.
16944|0x0019CFD2|You see, my sister isn't the sharpest tool in the shed.
16945|0x0019D014|You see, my sister isn't the~sharpest tool in the shed.
16946|0x0019D075|...You shouldn't say mean things about your own sister, You-chan.
16947|0x0019D0C1|...You shouldn't say mean~things about your own sister,~You-chan.
16948|0x0019D11C|I invited her to the Astro Club, but she said there was another group~she wanted to join, no matter what.
16949|0x0019D190|I invited her to the Astro~Club, but she said there was~another group she wanted to~join, no matter what.
16950|0x0019D240|And if I had to guess, that must have been the Occult Club.
16951|0x0019D286|And if I had to guess, that~must have been the Occult Club.
16952|0x0019D2EB|Huh? Wh-Why?
16953|0x0019D302|Huh? Wh-Why?
16954|0x0019D328|She wants to ride in a UFO, she said.
16955|0x0019D358|She wants to ride in a UFO, she~said.
16956|0x0019D3A7|Well, I wouldn't mind doing that either.
16957|0x0019D3DA|Well, I wouldn't mind doing~that either.
16958|0x0019D412|(Even Asuho wants to ride one...?)
16959|0x0019D43F|(Even Asuho wants to ride~one...?)
16960|0x0019D47B|But the crucial point here is, it seems like Chinami's actually not~saying that as a joke. She seriously plans on riding one.
16961|0x0019D503|But the crucial point here is,~it seems like Chinami's~actually not saying that as a~joke. She seriously plans on
16962|0x0019D5C1|I see some promise in that gal already.
16963|0x0019D5F3|I see some promise in that gal~already.
16964|0x0019D62A|It sounded like evidence of the exact opposite to me.
16965|0x0019D66A|It sounded like evidence of the~exact opposite to me.
16966|0x0019D6B9|Which means Asuka has won this battle.
16967|0x0019D6EA|Which means Asuka has won this~battle.
16968|0x0019D73A|R-Really?
16969|0x0019D74E|R-Really?
16970|0x0019D781|So yeah, hate to break it to ya, Minahoshi, but I'm gonna be taking~Kogasaka's little sister.
16971|0x0019D7E9|So yeah, hate to break it to~ya, Minahoshi, but I'm gonna be~taking Kogasaka's little~sister.
16972|0x0019D870|You're kidding me...
16973|0x0019D88F|You're kidding me...
16974|0x0019D8B3|Her shoulders drooped with disappointment.
16975|0x0019D8E8|Her shoulders drooped with~disappointment.
16976|0x0019D961|It is most unfortunate, but we have to respect her right to make her~own decision in the matter.
16977|0x0019D9CC|It is most unfortunate, but we~have to respect her right to~make her own decision in the~matter.
16978|0x0019DA56|Sniff...
16979|0x0019DA69|Sniff...
16980|0x0019DA8B|Are you not allowed to be in more than one club?
16981|0x0019DAC6|Are you not allowed to be in~more than one club?
16982|0x0019DB20|If we were, I wouldn't be fighting over members with Asuka-kun...
16983|0x0019DB6C|If we were, I wouldn't be~fighting over members with~Asuka-kun...
16984|0x0019DBBD|Touche.
16985|0x0019DBCF|Touche.
16986|0x0019DBF0|There's still a continuation to my report, Asuho. Don't get too~depressed just yet.
16987|0x0019DC4E|There's still a continuation to~my report, Asuho. Don't get too~depressed just yet.
16988|0x0019DCB1|I hurriedly added that in for Asuho's sake.
16989|0x0019DCE7|I hurriedly added that in for~Asuho's sake.
16990|0x0019DD32|There's a girl that's even more likely to join us than Chinami. She~lives next-door to us and isn't in any club yet.
16991|0x0019DDB1|There's a girl that's even more~likely to join us than Chinami.~She lives next-door to us and~isn't in any club yet.
16992|0x0019DE85|Huh, say what? Who is she? Her name? Her grade?
16993|0x0019DEBF|Huh, say what? Who is she? Her~name? Her grade?
16994|0x0019DF08|...You really don't have to get right in my face.
16995|0x0019DF44|...You really don't have to get~right in my face.
16996|0x0019DF85|I assume it's just a bad habit of hers to invade people's space, but I~don't think I'll ever get used to it.
16997|0x0019DFFC|I assume it's just a bad habit~of hers to invade people's~space, but I don't think I'll~ever get used to it.
16998|0x0019E082|Her name's Aoi Isuzu, a first year girl. There's a chance she may be~interested in stargazing.
16999|0x0019E0EB|Her name's Aoi Isuzu, a first~year girl. There's a chance she~may be interested in~stargazing.
17000|0x0019E188|Wow, for real?
17001|0x0019E1A1|Wow, for real?
17002|0x0019E1F6|Does she love the stars?
17003|0x0019E219|Does she love the stars?
17004|0x0019E24B|Probably. She does star divination and stuff.
17005|0x0019E283|Probably. She does star~divination and stuff.
17006|0x0019E2DA|That sure sounds promising!
17007|0x0019E300|That sure sounds promising!
17008|0x0019E32B|Asuho's mood instantaneously recovered.
17009|0x0019E35D|Asuho's mood instantaneously~recovered.
17010|0x0019E3C8|But if she's still free, that means I have a chance with this one,~too.
17011|0x0019E41A|But if she's still free, that~means I have a chance with this~one, too.
17012|0x0019E471|(She did say she'd like to ride in a UFO...)
17013|0x0019E4A8|(She did say she'd like to ride~in a UFO...)
17014|0x0019E4EE|I'm introducing Chinami to you, so I'd say Asuho gets dibs when it~comes to Aoi-san.
17015|0x0019E54D|I'm introducing Chinami to you,~so I'd say Asuho gets dibs when~it comes to Aoi-san.
17016|0x0019E603|You're the best, You-chan!
17017|0x0019E628|You're the best, You-chan!
17018|0x0019E65C|She's in the same class as Chinami, so do you wanna come with me to~invite her after school?
17019|0x0019E6C3|She's in the same class as~Chinami, so do you wanna come~with me to invite her after~school?
17020|0x0019E749|Yeah!
17021|0x0019E759|Yeah!
17022|0x0019E76E|Asuho had a big, cheerful smile stretching from ear to ear.
17023|0x0019E7B4|Asuho had a big, cheerful smile~stretching from ear to ear.
17024|0x0019E7FF|I think the same was true back in grade school, too. That kind of~smile really suits her.
17025|0x0019E863|I think the same was true back~in grade school, too. That kind~of smile really suits her.
17026|0x0019E8CC|That smile is even brighter than the stars in the night sky. It's more~reminiscent of the sun shining way up in the blue sky.
17027|0x0019E954|That smile is even brighter~than the stars in the night~sky. It's more reminiscent of~the sun shining way up in the
17028|0x0019EA1D|When school let out, the four of us quickly put our stuff into our~bags and left the classroom.
17029|0x0019EA87|When school let out, the four~of us quickly put our stuff~into our bags and left the~classroom.
17030|0x0019EB50|You said it was 1-C, right?
17031|0x0019EB76|You said it was 1-C, right?
17032|0x0019EBAB|Yep. If we hurry there, we should be able to catch Aoi-san before she~leaves to go home.
17033|0x0019EC0E|Yep. If we hurry there, we~should be able to catch Aoi-san~before she leaves to go home.
17034|0x0019ECAD|As much as I would really love to accompany you, I have Library~Committee work today...
17035|0x0019ED0F|As much as I would really love~to accompany you, I have~Library Committee work today...
17036|0x0019ED90|Bummer. Guess that means we'll have to say goodbye on the second~floor.
17037|0x0019EDE2|Bummer. Guess that means we'll~have to say goodbye on the~second floor.
17038|0x0019EE39|The freshmen's classrooms are on the first floor, and the specialized~rooms are on the second floor.
17039|0x0019EEA8|The freshmen's classrooms are~on the first floor, and the~specialized rooms are on the~second floor.
17040|0x0019EF52|So Chinami-chan's waiting for us in her classroom, right?
17041|0x0019EF96|So Chinami-chan's waiting for~us in her classroom, right?
17042|0x0019EFDF|(He hasn't even met her yet and he's already calling her~Chinami-chan...)
17043|0x0019F033|(He hasn't even met her yet and~he's already calling her~Chinami-chan...)
17044|0x0019F0A6|After two years all by myself, I'm finally gonna snag another member!
17045|0x0019F0F6|After two years all by myself,~I'm finally gonna snag another~member!
17046|0x0019F165|Yeah, I almost wanna just give you her out of pity. You've been all~alone ever since you formed that club when you first started here.
17047|0x0019F1F6|Yeah, I almost wanna just give~you her out of pity. You've~been all alone ever since you~formed that club when you first
17048|0x0019F298|I suppose this is a good opportunity to tell you that class changes~are only done in the third year at this school, so the three of us~have been in the same class for as long as we've been here.
17049|0x0019F365|I suppose this is a good~opportunity to tell you that~class changes are only done in~the third year at this school,
17050|0x0019F402|The only thing that changed when we moved up grades were the uniforms.
17051|0x0019F453|The only thing that changed~when we moved up grades were~the uniforms.
17052|0x0019F4C3|The freshman uniform was the one that changed though, not ours.
17053|0x0019F50D|The freshman uniform was the~one that changed though, not~ours.
17054|0x0019F576|Yeah, they introduced those new girls' uniforms this year. I dunno if~they planned on using it to attract new students or what, though.
17055|0x0019F608|Yeah, they introduced those new~girls' uniforms this year. I~dunno if they planned on using~it to attract new students or
17056|0x0019F691|So that's why freshmen girls and the girls in the higher grade levels~have different uniforms.
17057|0x0019F6FA|So that's why freshmen girls~and the girls in the higher~grade levels have different~uniforms.
17058|0x0019F772|You didn't recruit any members last year, Asuka?
17059|0x0019F7AD|You didn't recruit any members~last year, Asuka?
17060|0x0019F807|Nope. At first, I figured it'd be just fine with me on my own. I mean,~that makes things easier, y'know.
17061|0x0019F87A|Nope. At first, I figured it'd~be just fine with me on my own.~I mean, that makes things~easier, y'know.
17062|0x0019F8FC|Well, I guess that's more convenient if you're always running from~place to place with a camera in your hand.
17063|0x0019F974|Well, I guess that's more~convenient if you're always~running from place to place~with a camera in your hand.
17064|0x0019FA0B|But partway through the year, I noticed that there wasn't really any~need to make a club out of it if I just do all the stuff on my own.
17065|0x0019FA9E|But partway through the year, I~noticed that there wasn't~really any need to make a club~out of it if I just do all the
17066|0x0019FB2F|Yeah, uh, that's something you should've noticed before you made the~club.
17067|0x0019FB84|Yeah, uh, that's something you~should've noticed before you~made the club.
17068|0x0019FBF8|So that's why I've been keeping my eyes peeled for new recruits this~year, but I couldn't get a hold of any for the same reason as you guys~in the Astro Club.
17069|0x0019FCA1|So that's why I've been keeping~my eyes peeled for new recruits~this year, but I couldn't get a~hold of any for the same reason
17070|0x0019FD3A|None of the incoming first-years wanted to join?
17071|0x0019FD75|None of the incoming~first-years wanted to join?
17072|0x0019FDCF|At the end of the day, everyone prefers to join official clubs. After~all, those have more members, which makes it easier to make new~friends, too.
17073|0x0019FE6D|At the end of the day, everyone~prefers to join official clubs.~After all, those have more~members, which makes it easier
17074|0x0019FEF6|I can understand why someone would feel that way.
17075|0x0019FF32|I can understand why someone~would feel that way.
17076|0x0019FF7D|Kinda sounds like basically anyone can start up a fan club at any time~for just about anything.
17077|0x0019FFE7|Kinda sounds like basically~anyone can start up a fan club~at any time for just about~anything.
17078|0x001A0070|If you want to start up a club, you need to have the minimum required~number of members, but if it's just a small gathering of people then~you only need to apply for approval, which isn't a big hurdle to clear~as long as there are no obvious issues with
17079|0x001A0178|If you want to start up a club,~you need to have the minimum~required number of members, but~if it's just a small gathering
17080|0x001A020B|it.
17081|0x001A0219|it.
17082|0x001A0246|Though in turn, those unofficial clubs don't get a club room or any~funds to work with.
17083|0x001A02A8|Though in turn, those~unofficial clubs don't get a~club room or any funds to work~with.
17084|0x001A0319|But doesn't that make it sorta pointless to go out of your way to make~one?
17085|0x001A036F|But doesn't that make it sorta~pointless to go out of your way~to make one?
17086|0x001A03E4|In essence, I suppose you could say so. However, you must remember~that this is Hibarigasaki.
17087|0x001A044C|In essence, I suppose you could~say so. However, you must~remember that this is~Hibarigasaki.
17088|0x001A04D3|It's just because there's not much to do around here for fun, so that~makes clubs kinda like a group hang out spot.
17089|0x001A0551|It's just because there's not~much to do around here for fun,~so that makes clubs kinda like~a group hang out spot.
17090|0x001A05EE|I can't speak for other schools, but at Hibari High most people do~club activities after school.
17091|0x001A0659|I can't speak for other~schools, but at Hibari High~most people do club activities~after school.
17092|0x001A06C9|They had a point. Without clubs, there wouldn't be any good way for~students in different classes and years to meet.
17093|0x001A0748|They had a point. Without~clubs, there wouldn't be any~good way for students in~different classes and years to
17094|0x001A07E0|But official clubs are way better when it comes down to it. If you~receive club funds, you can do a lot more cool stuff together.
17095|0x001A086C|But official clubs are way~better when it comes down to~it. If you receive club funds,~you can do a lot more cool
17096|0x001A0907|While the Astro Club is an exception in the sense that we have a club~room, we don't receive any funds.
17097|0x001A0979|While the Astro Club is an~exception in the sense that we~have a club room, we don't~receive any funds.
17098|0x001A09FA|That's why you keep Asuho's telescope in the club room?
17099|0x001A0A3C|That's why you keep Asuho's~telescope in the club room?
17100|0x001A0A9D|Yep. Some day, I would really like to eventually get club funds and~buy astronomy binoculars for each individual member.
17101|0x001A0B20|Yep. Some day, I would really~like to eventually get club~funds and buy astronomy~binoculars for each individual
17102|0x001A0BBA|And it'd be cool if I could get more cameras for all the researchers~in the Occult Club.
17103|0x001A0C1D|And it'd be cool if I could get~more cameras for all the~researchers in the Occult Club.
17104|0x001A0C9F|You're only at two, even if we count You-chan's sister in already.
17105|0x001A0CEC|You're only at two, even if we~count You-chan's sister in~already.
17106|0x001A0D58|In terms of member count, the Astro Club is still in the lead.
17107|0x001A0DA1|In terms of member count, the~Astro Club is still in the~lead.
17108|0x001A0E09|And not just that, we're close to the finish line! If the girl~You-chan found decides to join us, we've got club status!
17109|0x001A0E8C|And not just that, we're close~to the finish line! If the girl~You-chan found decides to join~us, we've got club status!
17110|0x001A0F2E|Tch. Don't go counting your chickens before they've hatched. For all~we know, she might not join.
17111|0x001A0F9A|Tch. Don't go counting your~chickens before they've~hatched. For all we know, she~might not join.
17112|0x001A1025|These very same words apply to you as well, Asuka-san.
17113|0x001A1066|These very same words apply to~you as well, Asuka-san.
17114|0x001A10EA|It'll happen! I believe in You-chan!
17115|0x001A1119|It'll happen! I believe in~You-chan!
17116|0x001A1157|...Actually, I'd rather you not get your hopes up too much.
17117|0x001A119D|...Actually, I'd rather you not~get your hopes up too much.
17118|0x001A1202|If this Aoi-san you're talking about is into star divination, I bet~she's one of those cute girls that's a bit shy when you first meet her~but then she's actually a really honest, wholesome, lovely sort of~girl after you get to know her!
17119|0x001A12FA|If this Aoi-san you're talking~about is into star divination,~I bet she's one of those cute~girls that's a bit shy when you
17120|0x001A1385|Asuho had already begun to tune out my words.
17121|0x001A13BD|Asuho had already begun to tune~out my words.
17122|0x001A1432|If she really does have that kind of personality, she might not be~able to say no to joining the club when a pushy girl like Asuho-san~asks her to.
17123|0x001A14D0|If she really does have that~kind of personality, she might~not be able to say no to~joining the club when a pushy
17124|0x001A1552|Kosame-san, on the other hand, is actually quite strong willed despite~her gentle demeanor.
17125|0x001A15B8|Kosame-san, on the other hand,~is actually quite strong willed~despite her gentle demeanor.
17126|0x001A163F|After leaving Kosame-san at the library on the second floor, we went~further downstairs to find Chinami's classroom.
17127|0x001A16BE|After leaving Kosame-san at the~library on the second floor, we~went further downstairs to find~Chinami's classroom.
17128|0x001A17A2|Ah! Onii-chaaaan!
17129|0x001A17BE|Ah! Onii-chaaaan!
17130|0x001A1803|Since Chinami's classroom is right next to the stairway, I heard her~hollering the very moment we reached the first floor.
17131|0x001A1888|Since Chinami's classroom is~right next to the stairway, I~heard her hollering the very~moment we reached the first
17132|0x001A1944|Nice timing, Onii-chan! As it just so happens, my homeroom just ended!
17133|0x001A1995|Nice timing, Onii-chan! As it~just so happens, my homeroom~just ended!
17134|0x001A19F5|I can hear you fine, so try using your indoor voice. You're~embarrassing me.
17135|0x001A1A4C|I can hear you fine, so try~using your indoor voice. You're~embarrassing me.
17136|0x001A1AA8|As three unfamiliar upperclassmen visiting the first floor, we were~already drawing enough attention as is, and Chinami only added fuel to~the fire.
17137|0x001A1B47|As three unfamiliar~upperclassmen visiting the~first floor, we were already~drawing enough attention as is,
17138|0x001A1BC2|(...We'd better get this over with as quickly as we can.)
17139|0x001A1C06|(...We'd better get this over~with as quickly as we can.)
17140|0x001A1C84|That's Chinami-chan? She seems awfully energetic.
17141|0x001A1CC0|That's Chinami-chan? She seems~awfully energetic.
17142|0x001A1D37|And she gives off the same vibe as you, You-chan.
17143|0x001A1D73|And she gives off the same vibe~as you, You-chan.
17144|0x001A1DBE|No way, we're nothing alike at all.
17145|0x001A1DEC|No way, we're nothing alike at~all.
17146|0x001A1E1F|I'm not an annoyingly hyperactive person like my sister is.
17147|0x001A1E65|I'm not an annoyingly~hyperactive person like my~sister is.
17148|0x001A1EF4|Aoi-chaaan! The club people are here just like I said!
17149|0x001A1F35|Aoi-chaaan! The club people are~here just like I said!
17150|0x001A1F7B|After Chinami yelled back into the classroom, a blushing Aoi-san came~out.
17151|0x001A1FD0|After Chinami yelled back into~the classroom, a blushing~Aoi-san came out.
17152|0x001A2067|...It would be nice if you didn't yell every last sentence.
17153|0x001A20AD|...It would be nice if you~didn't yell every last~sentence.
17154|0x001A20F8|I could easily relate to Aoi-san's sentiment.
17155|0x001A2130|I could easily relate to~Aoi-san's sentiment.
17156|0x001A2187|...Have a good day.
17157|0x001A21A5|...Have a good day.
17158|0x001A2236|Wait, wait! Don't leave just yet.
17159|0x001A2262|Wait, wait! Don't leave just~yet.
17160|0x001A22C9|She's Aoi-san? She really is a kind, gentle young girl, just like I~thought!
17161|0x001A2320|She's Aoi-san? She really is a~kind, gentle young girl, just~like I thought!
17162|0x001A2396|...I don't know if I should feel insulted.
17163|0x001A23CB|...I don't know if I should~feel insulted.
17164|0x001A2439|Ah! It's the maid from the other day.
17165|0x001A2469|Ah! It's the maid from the~other day.
17166|0x001A24D5|Hi, Chinami-chan! Long time no see! Pardon the frankness, but are you~interested in stargazing?
17167|0x001A253F|Hi, Chinami-chan! Long time no~see! Pardon the frankness, but~are you interested in~stargazing?
17168|0x001A25E5|Seriously?! You haven't given up yet?!
17169|0x001A2616|Seriously?! You haven't given~up yet?!
17170|0x001A2697|Listen, listen, Onii-chan! I tried my very best to invite Aoi-san to~the Occult Club, but she just wouldn't say yes no matter what!
17171|0x001A2725|Listen, listen, Onii-chan! I~tried my very best to invite~Aoi-san to the Occult Club, but~she just wouldn't say yes no
17172|0x001A27E0|...I'm leaving.
17173|0x001A27FA|...I'm leaving.
17174|0x001A2819|Suddenly, I seemed to have lost all control of the situation.
17175|0x001A2861|Suddenly, I seemed to have lost~all control of the situation.
17176|0x001A28F7|Chinami, that's the Occult Club President, Asuka Mirai. You can go~discuss the rest with him.
17177|0x001A295F|Chinami, that's the Occult Club~President, Asuka Mirai. You can~go discuss the rest with him.
17178|0x001A29E6|Hey there. Nice to meet ya, Chinami-chan.
17179|0x001A2A1A|Hey there. Nice to meet ya,~Chinami-chan.
17180|0x001A2A98|As for you, Aoi-san, there's a little something we'd like to talk~about, so could you spare us some time?
17181|0x001A2B0C|As for you, Aoi-san, there's a~little something we'd like to~talk about, so could you spare~us some time?
17182|0x001A2B9F|...If you keep it short.
17183|0x001A2BC2|...If you keep it short.
17184|0x001A2BEA|For the moment, we decided to split up into two groups.
17185|0x001A2C2C|For the moment, we decided to~split up into two groups.
17186|0x001A2CC2|Nice to meet you Asuka-senpai! I gotta say, your name sure does sound~occult!
17187|0x001A2D1A|Nice to meet you Asuka-senpai!~I gotta say, your name sure~does sound occult!
17188|0x001A2D91|Yeah, I like it too. The occult has gotta be my destiny. Also, feel~free to call me Prez.
17189|0x001A2DF5|Yeah, I like it too. The occult~has gotta be my destiny. Also,~feel free to call me Prez.
17190|0x001A2E78|Roger that, Occult Prez!
17191|0x001A2E9B|Roger that, Occult Prez!
17192|0x001A2EE8|Are you trying to make it sound stupid?! Put it on my name if~anything!
17193|0x001A2F3A|Are you trying to make it sound~stupid?! Put it on my name if~anything!
17194|0x001A2F91|Trusting Asuka to babysit Chinami, we left the area to get away from~prying eyes.
17195|0x001A2FED|Trusting Asuka to babysit~Chinami, we left the area to~get away from prying eyes.
17196|0x001A30BE|This is... the AV room.
17197|0x001A30E0|This is... the AV room.
17198|0x001A313F|Yep, and it's also our club room.
17199|0x001A316B|Yep, and it's also our club~room.
17200|0x001A319C|It was the perfect place to have a nice, calm conversation.
17201|0x001A31E2|It was the perfect place to~have a nice, calm conversation.
17202|0x001A3237|I guess Okaizumi-senpai isn't around.
17203|0x001A3267|I guess Okaizumi-senpai isn't~around.
17204|0x001A32B6|Maybe his homeroom isn't over yet.
17205|0x001A32E3|Maybe his homeroom isn't over~yet.
17206|0x001A3315|Aoi-san was still standing near the entrance.
17207|0x001A334D|Aoi-san was still standing near~the entrance.
17208|0x001A33A4|Oh, you can sit down wherever you want.
17209|0x001A33D6|Oh, you can sit down wherever~you want.
17210|0x001A3444|...No thanks.
17211|0x001A345C|...No thanks.
17212|0x001A3479|Aoi-san followed us here without even uttering a single comment or~anything. I was honestly glad she didn't leave before we got here.
17213|0x001A3509|Aoi-san followed us here~without even uttering a single~comment or anything. I was~honestly glad she didn't leave
17214|0x001A35C0|Sorry we dragged you here to our club room.
17215|0x001A35F6|Sorry we dragged you here to~our club room.
17216|0x001A364B|...Just tell me what you want.
17217|0x001A3674|...Just tell me what you want.
17218|0x001A36BC|You-chan already invited you to join our club, right?
17219|0x001A36FC|You-chan already invited you to~join our club, right?
17220|0x001A375B|...Youkan?
17221|0x001A3770|...Youkan?
17222|0x001A3794|No, that's just what she calls me.
17223|0x001A37C1|No, that's just what she calls~me.
17224|0x001A380D|Kogasaka Youkan.
17225|0x001A3828|Kogasaka Youkan.
17226|0x001A3852|...Don't turn me into a Japanese confectionery.
17227|0x001A388C|...Don't turn me into a~Japanese confectionery.
17228|0x001A38E5|Ahaha. You're really funny, Aoi-san.
17229|0x001A3914|Ahaha. You're really funny,~Aoi-san.
17230|0x001A3952|You already know me, and this is Minahoshi Asuho. She's our club's~vice president.
17231|0x001A39AF|You already know me, and this~is Minahoshi Asuho. She's our~club's vice president.
17232|0x001A3A2B|Nice to meet you.
17233|0x001A3A47|Nice to meet you.
17234|0x001A3A68|Aoi-san didn't show any reaction.
17235|0x001A3A94|Aoi-san didn't show any~reaction.
17236|0x001A3ADF|So, I heard from You-chan that you like star divination, yeah?
17237|0x001A3B28|So, I heard from You-chan that~you like star divination, yeah?
17238|0x001A3B96|...No, I don't.
17239|0x001A3BB0|...No, I don't.
17240|0x001A3BF7|Those tarot cards are used for star divination, right?
17241|0x001A3C38|Those tarot cards are used for~star divination, right?
17242|0x001A3C90|...No, they aren't.
17243|0x001A3CAE|...No, they aren't.
17244|0x001A3CDB|Doesn't the fact that you bring them with you to school mean you're~interested in that sort of thing?
17245|0x001A3D4B|Doesn't the fact that you bring~them with you to school mean~you're interested in that sort~of thing?
17246|0x001A3DCC|No, it doesn't.
17247|0x001A3DE6|No, it doesn't.
17248|0x001A3E3B|If you like stars, then you could join our club, and we could do some~stargazing...
17249|0x001A3E99|If you like stars, then you~could join our club, and we~could do some stargazing...
17250|0x001A3F16|I'm telling you that none of those things are true.
17251|0x001A3F54|I'm telling you that none of~those things are true.
17252|0x001A3FA5|She interrupted Asuho in the middle of her sentence.
17253|0x001A3FE4|She interrupted Asuho in the~middle of her sentence.
17254|0x001A4042|Now that you understand, please don't bother me about this again.
17255|0x001A408E|Now that you understand, please~don't bother me about this~again.
17256|0x001A40DF|Asuho was dumbfounded.
17257|0x001A4100|Asuho was dumbfounded.
17258|0x001A4140|I only came all the way here so that I could inform you of that.
17259|0x001A418B|I only came all the way here so~that I could inform you of~that.
17260|0x001A41DB|Asuho just stood there with her mouth agape.
17261|0x001A4212|Asuho just stood there with her~mouth agape.
17262|0x001A426E|...Goodbye.
17263|0x001A4284|...Goodbye.
17264|0x001A42D1|Aoi-san directed a bow at us and then left the room.
17265|0x001A4310|Aoi-san directed a bow at us~and then left the room.
17266|0x001A4354|Asuho's recruitment attempt was categorically rejected in less than a~minute.
17267|0x001A43AC|Asuho's recruitment attempt was~categorically rejected in less~than a minute.
17268|0x001A4456|Waa... WAAAH!
17269|0x001A446E|Waa... WAAAH!
17270|0x001A448B|She broke into tears.
17271|0x001A44AB|She broke into tears.
17272|0x001A44E0|...To be honest, I kinda thought she would turn us down.
17273|0x001A4523|...To be honest, I kinda~thought she would turn us down.
17274|0x001A4577|Why are you taking it so casually?! There wasn't even any room to try~winning her over!
17275|0x001A45D9|Why are you taking it so~casually?! There wasn't even~any room to try winning her~over!
17276|0x001A464A|That's just how Aoi-san is.
17277|0x001A4670|That's just how Aoi-san is.
17278|0x001A46A7|What's with that?! I was stupid to believe you for even one second!
17279|0x001A46F5|What's with that?! I was stupid~to believe you for even one~second!
17280|0x001A4752|Well, uh, I only meant to say that it's pretty much impossible to read~her, so I didn't expect that things would go smoothly...
